Év;Hét;Nap;Húzásdátum;5+2 találat (db);5+2 találat (EUR);5+1 találat (db);5+1 találat (EUR);5 találat (db);5 találat (Ft);4+2 találat (db);4+2 találat (Ft);4+1 találat (db);4+1 találat (Ft);4 találat (db);4 találat (Ft);3+2 találat (db);3+2 találat (Ft);3+1 találat (db);3+1 találat (Ft);2+2 találat (db);2+2 találat (Ft);3 találat (db);3 találat (Ft);1+2 találat (db);1+2 találat (Ft);2+1 találat (db);2+1 találat (Ft);Számok
2023;11;Kedd;2023.03.14.;0;0 EUR;0;1 117 249 EUR;0;43 916 330 Ft;0;1 574 765 Ft;23;106 260 Ft;45;35 340 Ft;28;46 700 Ft;564;6 865 Ft;403;8 260 Ft;1287;5 960 Ft;2109;4 110 Ft;7698;3 520 Ft;9;16;32;34;48;2;6
2023;10;Péntek;2023.03.10.;0;0 EUR;1;304 888 EUR;1;51 361 860 Ft;0;2 578 445 Ft;12;119 150 Ft;37;34 260 Ft;18;73 430 Ft;566;7 805 Ft;306;13 210 Ft;1645;6 100 Ft;1655;6 100 Ft;8494;3 870 Ft;6;17;22;39;46;5;12
2023;10;Kedd;2023.03.07.;0;0 EUR;0;2 787 155 EUR;0;102 793 105 Ft;1;1 883 920 Ft;6;114 865 Ft;23;40 320 Ft;11;46 595 Ft;555;6 170 Ft;429;7 040 Ft;1112;5 750 Ft;2220;3 625 Ft;8426;3 030 Ft;4;11;12;16;42;3;5
2023;9;Péntek;2023.03.03.;0;0 EUR;0;0 EUR;0;175 270 685 Ft;1;1 752 155 Ft;10;141 695 Ft;23;47 090 Ft;42;47 090 Ft;524;7 355 Ft;798;7 355 Ft;991;7 355 Ft;5121;3 355 Ft;8867;3 355 Ft;1;18;37;46;48;3;7
2023;9;Kedd;2023.02.28.;0;0 EUR;0;954 587 EUR;0;96 094 225 Ft;1;856 765 Ft;17;103 460 Ft;26;41 305 Ft;49;41 305 Ft;574;6 710 Ft;684;6 710 Ft;965;6 210 Ft;3507;3 355 Ft;7803;3 355 Ft;6;20;27;38;49;3;9
2023;8;Péntek;2023.02.24.;0;0 EUR;0;198 576 EUR;0;35 537 530 Ft;0;1 034 445 Ft;20;65 795 Ft;44;27 455 Ft;26;45 660 Ft;803;5 285 Ft;436;7 785 Ft;1794;5 140 Ft;2053;4 355 Ft;11136;2 965 Ft;1;5;12;18;20;6;7
2023;8;Kedd;2023.02.21.;0;10 000 000 EUR;0;305 860 EUR;0;46 184 520 Ft;0;1 523 605 Ft;8;109 740 Ft;21;38 950 Ft;46;45 625 Ft;584;6 785 Ft;430;7 675 Ft;1017;6 285 Ft;2308;3 785 Ft;7764;3 390 Ft;13;20;34;38;43;3;6
2023;7;Péntek;2023.02.17.;0;40 254 187 EUR;0;3 014 279 EUR;0;78 106 765 Ft;0;1 342 005 Ft;23;92 765 Ft;38;39 730 Ft;40;50 475 Ft;1085;5 885 Ft;495;8 260 Ft;1769;5 885 Ft;2500;4 315 Ft;13821;2 960 Ft;5;12;15;21;39;3;4
2023;7;Kedd;2023.02.14.;0;0 EUR;0;0 EUR;0;76 928 135 Ft;1;1 409 880 Ft;7;117 765 Ft;14;47 805 Ft;34;47 805 Ft;502;6 945 Ft;501;7 055 Ft;894;6 760 Ft;2769;3 545 Ft;7711;3 400 Ft;1;2;6;14;45;2;7
2023;6;Péntek;2023.02.10.;0;0 EUR;0;894 038 EUR;0;184 283 710 Ft;1;2 096 360 Ft;12;122 735 Ft;29;47 405 Ft;33;68 055 Ft;682;7 600 Ft;432;10 160 Ft;1381;6 835 Ft;2241;5 080 Ft;10179;3 580 Ft;3;10;20;36;42;8;10
2023;6;Kedd;2023.02.07.;0;0 EUR;0;334 242 EUR;0;103 343 625 Ft;0;2 272 825 Ft;10;126 830 Ft;31;43 310 Ft;15;70 250 Ft;373;7 750 Ft;245;11 695 Ft;856;6 215 Ft;1262;5 850 Ft;5621;3 910 Ft;10;15;25;37;46;7;12
2023;5;Péntek;2023.02.03.;0;0 EUR;0;1 780 999 EUR;0;33 373 475 Ft;1;1 513 830 Ft;21;115 900 Ft;38;38 050 Ft;35;53 105 Ft;707;7 275 Ft;545;8 990 Ft;1724;5 920 Ft;2486;4 530 Ft;9861;3 620 Ft;1;7;17;44;50;2;10
2023;5;Kedd;2023.01.31.;0;107 469 011 EUR;1;764 670 EUR;0;52 539 235 Ft;0;2 599 875 Ft;9;153 765 Ft;17;49 305 Ft;14;80 265 Ft;371;9 245 Ft;191;12 830 Ft;1028;7 055 Ft;1129;6 395 Ft;5974;4 315 Ft;20;21;30;41;43;10;11
2023;4;Péntek;2023.01.27.;0;0 EUR;0;470 317 EUR;0;66 132 475 Ft;2;3 272 500 Ft;10;142 680 Ft;39;40 315 Ft;31;76 595 Ft;886;7 665 Ft;415;12 340 Ft;1888;6 170 Ft;2067;6 170 Ft;11159;3 850 Ft;4;9;29;34;37;3;12
2023;4;Kedd;2023.01.24.;0;0 EUR;0;529 539 EUR;0;55 844 895 Ft;0;1 782 860 Ft;16;107 935 Ft;26;39 870 Ft;38;55 915 Ft;696;6 880 Ft;404;9 090 Ft;1400;5 910 Ft;1954;4 825 Ft;8158;3 555 Ft;9;16;17;27;31;1;9
2023;3;Péntek;2023.01.20.;0;0 EUR;0;906 735 EUR;0;98 568 670 Ft;0;3 010 850 Ft;13;133 145 Ft;25;48 170 Ft;26;72 030 Ft;688;8 190 Ft;376;10 995 Ft;1476;6 770 Ft;2085;5 385 Ft;9897;3 890 Ft;1;12;15;31;47;9;10
2023;3;Kedd;2023.01.17.;0;0 EUR;0;0 EUR;0;136 073 055 Ft;0;2 244 485 Ft;11;104 460 Ft;19;44 915 Ft;31;52 060 Ft;501;7 255 Ft;427;8 080 Ft;1043;6 580 Ft;2242;4 115 Ft;7530;3 555 Ft;6;11;16;35;44;2;6
2023;2;Péntek;2023.01.13.;0;0 EUR;0;718 547 EUR;0;41 333 170 Ft;3;1 171 815 Ft;38;90 395 Ft;61;38 335 Ft;80;39 455 Ft;1199;6 955 Ft;952;7 070 Ft;2040;6 360 Ft;4460;3 665 Ft;14694;3 555 Ft;7;14;34;41;49;4;9
2023;2;Kedd;2023.01.10.;0;0 EUR;0;369 980 EUR;1;78 035 775 Ft;1;1 485 190 Ft;13;108 460 Ft;36;36 915 Ft;17;64 105 Ft;525;7 445 Ft;265;10 585 Ft;1180;6 395 Ft;1327;5 275 Ft;6492;3 815 Ft;9;16;27;41;45;1;4
2023;1;Péntek;2023.01.06.;0;0 EUR;1;878 345 EUR;1;52 931 210 Ft;0;2 444 650 Ft;13;127 720 Ft;28;43 420 Ft;23;88 075 Ft;524;8 975 Ft;332;14 360 Ft;1202;6 995 Ft;1753;6 995 Ft;7940;4 340 Ft;14;28;31;47;50;7;12
2023;1;Kedd;2023.01.03.;0;0 EUR;0;1 480 098 EUR;0;36 905 720 Ft;1;3 043 760 Ft;6;161 865 Ft;11;58 795 Ft;10;66 945 Ft;359;8 825 Ft;229;10 060 Ft;682;7 780 Ft;1357;4 860 Ft;6023;3 815 Ft;28;29;31;37;50;4;5
2022;52;Péntek;2022.12.30.;0;0 EUR;0;0 EUR;0;201 462 955 Ft;1;2 143 920 Ft;5;156 445 Ft;17;58 120 Ft;36;63 355 Ft;580;9 015 Ft;567;9 350 Ft;1266;7 740 Ft;3121;4 415 Ft;9105;4 115 Ft;3;37;45;47;50;5;10
2022;52;Kedd;2022.12.27.;0;0 EUR;0;884 360 EUR;0;93 263 970 Ft;0;4 395 325 Ft;4;154 425 Ft;9;51 610 Ft;5;72 780 Ft;308;8 415 Ft;179;11 555 Ft;770;6 770 Ft;1010;5 870 Ft;4820;4 000 Ft;28;33;34;37;44;4;11
2022;51;Péntek;2022.12.23.;0;0 EUR;0;863 885 EUR;0;182 209 435 Ft;0;4 007 335 Ft;10;159 175 Ft;31;51 050 Ft;21;90 320 Ft;535;9 760 Ft;270;14 510 Ft;1725;6 995 Ft;1590;6 995 Ft;8199;4 600 Ft;9;34;35;42;44;6;11
2022;51;Kedd;2022.12.20.;0;21 208 281 EUR;0;446 255 EUR;0;42 346 785 Ft;0;1 126 600 Ft;12;93 275 Ft;19;36 800 Ft;37;36 800 Ft;455;6 845 Ft;444;6 845 Ft;974;6 395 Ft;2476;3 440 Ft;6413;3 440 Ft;6;11;26;43;49;5;8
2022;50;Péntek;2022.12.16.;0;0 EUR;0;0 EUR;1;117 669 225 Ft;0;3 064 630 Ft;10;156 520 Ft;38;46 935 Ft;11;98 960 Ft;475;9 050 Ft;268;15 260 Ft;1168;7 070 Ft;1561;7 070 Ft;7240;4 300 Ft;9;14;15;20;47;8;12
2022;50;Kedd;2022.12.13.;0;0 EUR;0;186 272 EUR;0;49 110 425 Ft;0;1 350 105 Ft;19;78 015 Ft;24;34 670 Ft;25;49 815 Ft;681;5 720 Ft;306;10 060 Ft;1262;5 425 Ft;1323;5 425 Ft;7341;3 515 Ft;3;13;33;36;47;3;11
2022;49;Péntek;2022.12.09.;1;75 871 601 EUR;2;745 969 EUR;0;78 669 405 Ft;3;1 297 630 Ft;25;90 585 Ft;54;38 820 Ft;68;38 820 Ft;1101;6 060 Ft;833;6 510 Ft;1828;6 060 Ft;3477;3 590 Ft;12910;3 140 Ft;6;8;13;21;32;3;6
2022;49;Kedd;2022.12.06.;0;0 EUR;0;629 024 EUR;0;66 336 455 Ft;0;2 917 875 Ft;15;109 395 Ft;25;42 975 Ft;26;59 055 Ft;572;7 370 Ft;316;9 835 Ft;1135;6 470 Ft;1559;5 010 Ft;7339;3 555 Ft;8;12;37;44;47;7;10
2022;48;Péntek;2022.12.02.;0;0 EUR;0;3 162 954 EUR;0;42 964 410 Ft;0;2 624 770 Ft;9;170 995 Ft;23;37 550 Ft;18;83 400 Ft;382;10 660 Ft;282;13 765 Ft;1483;6 320 Ft;1383;6 320 Ft;5643;5 425 Ft;6;12;25;48;49;11;12
2022;48;Kedd;2022.11.29.;0;0 EUR;0;0 EUR;0;26 386 860 Ft;0;4 896 520 Ft;10;126 190 Ft;17;41 625 Ft;12;83 740 Ft;379;8 525 Ft;221;12 790 Ft;826;6 620 Ft;1220;6 285 Ft;5460;4 115 Ft;9;16;32;37;46;7;12
2022;47;Péntek;2022.11.25.;0;0 EUR;0;932 852 EUR;0;49 189 005 Ft;1;2 950 410 Ft;15;151 920 Ft;23;47 500 Ft;20;92 190 Ft;508;8 750 Ft;246;14 210 Ft;1349;6 805 Ft;1328;6 805 Ft;7433;4 225 Ft;4;6;8;42;48;6;11
2022;47;Kedd;2022.11.22.;0;0 EUR;0;1 044 658 EUR;0;27 542 220 Ft;0;4 038 265 Ft;5;119 230 Ft;21;39 795 Ft;10;75 360 Ft;415;7 855 Ft;210;12 230 Ft;981;6 245 Ft;1120;6 245 Ft;5757;3 965 Ft;11;20;23;37;46;9;11
2022;46;Péntek;2022.11.18.;0;0 EUR;0;1 790 411 EUR;0;53 947 295 Ft;0;3 460 510 Ft;6;183 635 Ft;39;36 090 Ft;14;97 765 Ft;427;10 920 Ft;292;15 745 Ft;1923;6 285 Ft;1318;6 285 Ft;5902;5 535 Ft;13;14;25;28;42;11;12
2022;46;Kedd;2022.11.15.;0;0 EUR;0;508 079 EUR;0;71 442 265 Ft;0;2 525 175 Ft;16;115 080 Ft;18;37 365 Ft;12;81 830 Ft;464;7 740 Ft;200;13 390 Ft;1215;5 985 Ft;992;5 985 Ft;6008;3 965 Ft;1;7;11;33;48;9;12
2022;45;Péntek;2022.11.11.;0;0 EUR;0;379 720 EUR;0;133 483 665 Ft;0;2 201 775 Ft;11;129 590 Ft;25;41 215 Ft;25;91 445 Ft;615;8 080 Ft;317;14 100 Ft;1469;6 580 Ft;1634;6 580 Ft;8632;3 965 Ft;11;15;24;28;41;3;12
2022;45;Kedd;2022.11.08.;0;120 000 000 EUR;1;1 209 751 EUR;0;19 849 415 Ft;3;646 985 Ft;12;71 885 Ft;45;28 985 Ft;41;33 550 Ft;671;5 870 Ft;566;6 695 Ft;1267;5 460 Ft;2828;3 705 Ft;8754;3 330 Ft;15;17;23;35;38;4;9
2022;44;Péntek;2022.11.04.;0;0 EUR;0;4 865 344 EUR;0;110 803 260 Ft;0;2 436 910 Ft;11;135 465 Ft;31;53 855 Ft;32;60 665 Ft;711;7 705 Ft;502;9 315 Ft;1308;7 555 Ft;2604;4 565 Ft;13188;3 405 Ft;7;9;40;48;49;7;8
2022;44;Kedd;2022.11.01.;0;0 EUR;0;1 794 887 EUR;0;99 500 455 Ft;2;1 302 565 Ft;12;114 220 Ft;21;43 235 Ft;52;43 235 Ft;538;7 295 Ft;602;7 295 Ft;996;6 620 Ft;3114;3 665 Ft;6412;3 665 Ft;18;32;39;42;44;4;7
2022;43;Péntek;2022.10.28.;0;0 EUR;0;1 083 615 EUR;1;68 566 390 Ft;0;2 458 675 Ft;15;128 020 Ft;35;43 495 Ft;22;77 830 Ft;708;8 265 Ft;396;12 120 Ft;1681;6 395 Ft;2215;5 985 Ft;10428;4 000 Ft;4;5;21;30;43;5;11
2022;43;Kedd;2022.10.25.;0;0 EUR;0;559 393 EUR;0;70 791 880 Ft;0;1 668 115 Ft;7;96 120 Ft;38;40 990 Ft;21;51 725 Ft;702;6 285 Ft;311;9 015 Ft;1025;6 285 Ft;1633;4 675 Ft;8641;3 290 Ft;17;26;35;37;39;3;4
2022;42;Péntek;2022.10.21.;0;0 EUR;0;602 950 EUR;0;84 782 245 Ft;2;1 472 065 Ft;14;118 780 Ft;26;43 720 Ft;63;43 720 Ft;706;7 030 Ft;754;7 030 Ft;1266;7 030 Ft;3739;3 440 Ft;10531;3 405 Ft;2;11;18;47;49;2;7
2022;42;Kedd;2022.10.18.;0;0 EUR;0;1 299 057 EUR;0;136 997 620 Ft;0;1 883 125 Ft;14;117 920 Ft;15;46 675 Ft;33;57 785 Ft;498;6 995 Ft;348;8 640 Ft;1062;6 470 Ft;1706;4 415 Ft;7039;3 405 Ft;13;18;24;34;50;5;6
2022;41;Péntek;2022.10.14.;0;0 EUR;0;523 155 EUR;0;36 781 065 Ft;0;3 309 265 Ft;19;102 250 Ft;61;30 480 Ft;26;82 580 Ft;676;7 330 Ft;333;14 025 Ft;1993;6 060 Ft;1650;6 060 Ft;9752;3 775 Ft;3;5;8;10;44;7;12
2022;41;Kedd;2022.10.11.;0;0 EUR;0;996 435 EUR;0;78 184 960 Ft;1;2 149 415 Ft;8;140 960 Ft;11;46 600 Ft;27;46 600 Ft;394;7 330 Ft;485;7 330 Ft;823;6 880 Ft;2694;3 555 Ft;6420;3 555 Ft;7;35;36;39;47;3;8
2022;40;Péntek;2022.10.07.;0;0 EUR;0;0 EUR;0;386 946 810 Ft;1;1 772 930 Ft;12;129 275 Ft;18;50 365 Ft;27;50 365 Ft;505;7 235 Ft;742;7 235 Ft;976;6 870 Ft;4690;3 435 Ft;9084;3 435 Ft;16;17;26;30;35;3;9
2022;40;Kedd;2022.10.04.;0;0 EUR;0;477 366 EUR;0;49 198 605 Ft;1;1 545 735 Ft;12;132 165 Ft;10;50 185 Ft;26;50 185 Ft;348;7 565 Ft;624;7 565 Ft;710;7 565 Ft;3702;3 470 Ft;6179;3 470 Ft;17;42;43;48;49;3;7
2022;39;Péntek;2022.09.30.;0;0 EUR;0;885 350 EUR;0;178 248 850 Ft;0;1 633 420 Ft;10;110 525 Ft;19;42 875 Ft;33;51 515 Ft;620;6 535 Ft;460;7 710 Ft;1344;5 925 Ft;2283;4 035 Ft;9605;3 215 Ft;8;12;15;17;46;1;8
2022;39;Kedd;2022.09.27.;0;0 EUR;0;903 971 EUR;0;45 499 435 Ft;2;1 765 865 Ft;11;104 495 Ft;23;38 625 Ft;23;51 910 Ft;391;7 035 Ft;252;9 070 Ft;936;5 960 Ft;1510;4 500 Ft;5707;3 535 Ft;15;23;26;31;44;1;8
2022;38;Péntek;2022.09.23.;0;0 EUR;0;1 225 601 EUR;0;109 787 745 Ft;0;3 195 755 Ft;4;171 465 Ft;18;49 515 Ft;9;94 890 Ft;365;10 140 Ft;290;15 460 Ft;963;7 355 Ft;1468;7 355 Ft;6721;4 500 Ft;20;30;38;39;44;2;12
2022;38;Kedd;2022.09.20.;0;0 EUR;0;0 EUR;0;41 035 185 Ft;1;2 461 335 Ft;10;102 245 Ft;26;40 950 Ft;19;47 660 Ft;453;6 640 Ft;347;7 640 Ft;848;6 460 Ft;1912;3 715 Ft;6381;3 285 Ft;2;13;22;36;40;3;5
2022;37;Péntek;2022.09.16.;0;0 EUR;0;1 555 721 EUR;0;52 202 575 Ft;0;1 614 495 Ft;3;124 415 Ft;21;47 840 Ft;54;47 840 Ft;573;7 210 Ft;785;7 210 Ft;1128;7 105 Ft;4579;3 425 Ft;9198;3 425 Ft;16;25;27;41;45;3;9
2022;37;Kedd;2022.09.13.;0;0 EUR;0;761 974 EUR;0;153 409 395 Ft;0;2 811 625 Ft;3;137 515 Ft;13;46 765 Ft;11;86 110 Ft;333;8 710 Ft;204;13 030 Ft;791;6 640 Ft;936;6 605 Ft;5052;4 035 Ft;20;22;26;34;40;8;12
2022;36;Péntek;2022.09.09.;0;20 058 411 EUR;0;804 775 EUR;0;108 017 670 Ft;1;1 336 285 Ft;20;109 705 Ft;47;42 375 Ft;75;42 695 Ft;842;6 995 Ft;766;6 995 Ft;1480;6 605 Ft;3641;3 425 Ft;11121;3 390 Ft;9;18;26;41;43;4;9
2022;36;Kedd;2022.09.06.;0;0 EUR;0;413 557 EUR;0;147 639 920 Ft;0;2 026 510 Ft;11;95 995 Ft;32;36 020 Ft;20;43 840 Ft;447;6 320 Ft;513;6 855 Ft;900;5 605 Ft;3054;3 425 Ft;6729;3 215 Ft;6;10;11;20;38;3;9
2022;35;Péntek;2022.09.02.;0;0 EUR;1;305 818 EUR;0;19 240 870 Ft;0;2 308 185 Ft;16;79 470 Ft;55;22 560 Ft;17;79 470 Ft;691;6 070 Ft;262;14 495 Ft;1895;5 640 Ft;1322;5 640 Ft;8983;3 425 Ft;2;5;11;22;24;7;12
2022;35;Kedd;2022.08.30.;0;20 059 640 EUR;0;822 316 EUR;0;27 593 030 Ft;2;1 517 105 Ft;10;115 310 Ft;13;47 480 Ft;29;49 585 Ft;452;6 960 Ft;360;8 710 Ft;741;6 960 Ft;1915;4 140 Ft;6579;3 500 Ft;18;27;41;45;49;7;9
2022;34;Péntek;2022.08.26.;0;0 EUR;0;395 204 EUR;0;22 733 440 Ft;0;3 749 820 Ft;14;133 625 Ft;48;31 310 Ft;20;86 430 Ft;487;8 995 Ft;231;15 245 Ft;1698;6 210 Ft;1282;6 210 Ft;6688;4 500 Ft;2;6;18;29;37;10;12
2022;34;Kedd;2022.08.23.;0;0 EUR;0;199 121 EUR;0;71 086 270 Ft;0;2 536 880 Ft;7;94 070 Ft;28;33 380 Ft;19;51 660 Ft;461;6 710 Ft;212;8 995 Ft;1117;5 500 Ft;1282;4 640 Ft;5820;3 465 Ft;2;9;18;21;39;4;10
2022;33;Péntek;2022.08.19.;0;16 818 418 EUR;0;407 211 EUR;1;54 656 235 Ft;0;1 931 870 Ft;32;103 065 Ft;58;44 695 Ft;27;55 085 Ft;777;7 245 Ft;470;8 460 Ft;1687;6 640 Ft;2503;4 035 Ft;10121;3 465 Ft;4;13;32;39;41;6;8
2022;33;Kedd;2022.08.16.;0;0 EUR;0;797 906 EUR;0;32 128 680 Ft;2;946 335 Ft;16;93 820 Ft;31;36 415 Ft;44;38 450 Ft;543;6 605 Ft;486;6 605 Ft;903;6 140 Ft;2349;3 465 Ft;7197;3 390 Ft;4;17;32;34;49;4;9
2022;32;Péntek;2022.08.12.;0;45 691 514 EUR;0;472 480 EUR;0;76 100 155 Ft;1;1 255 250 Ft;6;104 850 Ft;29;36 595 Ft;24;46 305 Ft;559;6 710 Ft;451;7 995 Ft;1173;6 140 Ft;2681;3 890 Ft;8386;3 535 Ft;14;32;34;38;46;2;5
2022;32;Kedd;2022.08.09.;0;0 EUR;0;981 211 EUR;0;98 774 295 Ft;0;2 506 535 Ft;2;123 415 Ft;17;47 195 Ft;17;58 940 Ft;373;7 995 Ft;279;8 710 Ft;806;6 570 Ft;1698;4 285 Ft;5341;3 785 Ft;23;26;36;40;44;5;10
2022;31;Péntek;2022.08.05.;0;0 EUR;0;257 580 EUR;0;33 001 150 Ft;0;1 392 515 Ft;16;100 030 Ft;31;39 235 Ft;53;39 840 Ft;629;6 425 Ft;846;6 425 Ft;1464;6 000 Ft;4443;3 215 Ft;10072;3 215 Ft;10;12;17;31;49;2;8
2022;31;Kedd;2022.08.02.;0;0 EUR;0;467 350 EUR;0;37 636 940 Ft;0;2 387 725 Ft;9;130 625 Ft;11;50 550 Ft;4;65 155 Ft;358;7 855 Ft;239;9 425 Ft;649;7 355 Ft;1384;4 355 Ft;6095;3 535 Ft;6;11;39;40;47;7;8
2022;30;Péntek;2022.07.29.;0;0 EUR;0;845 306 EUR;0;48 624 755 Ft;0;4 318 770 Ft;9;142 620 Ft;23;45 090 Ft;11;101 425 Ft;437;9 495 Ft;231;16 710 Ft;1149;7 285 Ft;1098;7 285 Ft;6395;4 640 Ft;14;26;29;46;50;10;11
2022;30;Kedd;2022.07.26.;0;0 EUR;0;189 686 EUR;0;63 649 565 Ft;0;1 049 865 Ft;10;72 220 Ft;22;31 985 Ft;23;34 700 Ft;481;5 390 Ft;375;6 320 Ft;920;5 355 Ft;1893;3 640 Ft;6867;2 965 Ft;1;2;7;24;25;2;5
2022;29;Péntek;2022.07.22.;0;120 000 000 EUR;1;2 985 189 EUR;1;45 889 315 Ft;1;677 835 Ft;30;83 750 Ft;35;29 205 Ft;149;29 205 Ft;1281;5 355 Ft;1483;5 355 Ft;1968;5 355 Ft;7061;2 925 Ft;14925;2 925 Ft;1;11;17;19;33;3;7
2022;29;Kedd;2022.07.19.;0;0 EUR;0;891 788 EUR;0;55 249 390 Ft;1;2 050 465 Ft;12;117 165 Ft;24;42 055 Ft;28;62 190 Ft;467;7 320 Ft;268;10 105 Ft;1042;6 250 Ft;1457;5 070 Ft;7611;3 535 Ft;20;23;24;37;43;9;10
2022;28;Péntek;2022.07.15.;0;0 EUR;0;790 664 EUR;0;53 061 840 Ft;2;1 207 230 Ft;25;90 390 Ft;52;36 520 Ft;54;38 590 Ft;1122;5 750 Ft;835;6 570 Ft;2052;5 710 Ft;3616;3 570 Ft;14270;2 965 Ft;9;11;16;19;32;3;5
2022;28;Kedd;2022.07.12.;0;0 EUR;0;340 524 EUR;0;121 567 280 Ft;0;2 977 345 Ft;4;113 385 Ft;27;39 770 Ft;16;64 260 Ft;427;7 460 Ft;247;10 105 Ft;1079;6 210 Ft;1388;4 855 Ft;6309;3 675 Ft;3;16;26;30;47;1;2
2022;27;Péntek;2022.07.08.;0;0 EUR;0;464 190 EUR;0;57 019 375 Ft;2;1 059 720 Ft;12;92 005 Ft;39;33 910 Ft;25;55 200 Ft;643;6 380 Ft;444;9 235 Ft;1383;5 750 Ft;2202;4 775 Ft;9630;3 345 Ft;6;10;22;30;36;8;10
2022;27;Kedd;2022.07.05.;0;0 EUR;1;164 290 EUR;3;15 068 305 Ft;0;1 620 945 Ft;15;89 950 Ft;44;26 660 Ft;22;58 515 Ft;461;7 075 Ft;269;10 315 Ft;1214;5 230 Ft;1333;5 230 Ft;6271;3 660 Ft;7;16;28;36;43;2;11
2022;26;Péntek;2022.07.01.;0;0 EUR;0;501 827 EUR;0;98 628 150 Ft;0;2 829 295 Ft;11;122 500 Ft;26;48 825 Ft;22;52 970 Ft;651;6 655 Ft;379;8 400 Ft;1052;6 655 Ft;2161;4 110 Ft;10281;3 065 Ft;4;10;24;34;35;7;8
2022;26;Kedd;2022.06.28.;0;0 EUR;0;952 311 EUR;0;31 194 165 Ft;0;1 403 270 Ft;15;99 705 Ft;34;39 205 Ft;18;51 510 Ft;494;6 620 Ft;391;8 085 Ft;947;5 995 Ft;1959;4 145 Ft;6775;3 310 Ft;2;10;23;29;50;3;10
2022;25;Péntek;2022.06.24.;0;0 EUR;0;917 865 EUR;0;90 197 620 Ft;0;2 288 915 Ft;16;99 045 Ft;28;39 695 Ft;15;49 555 Ft;755;6 240 Ft;449;8 120 Ft;1429;6 240 Ft;2348;4 045 Ft;10927;3 135 Ft;13;24;30;35;48;4;5
2022;25;Kedd;2022.06.21.;0;0 EUR;0;901 658 EUR;1;25 315 700 Ft;1;1 538 420 Ft;7;95 140 Ft;35;35 200 Ft;33;38 440 Ft;528;6 205 Ft;374;6 900 Ft;1218;5 645 Ft;1952;3 625 Ft;7391;3 100 Ft;6;10;17;29;49;2;5
2022;24;Péntek;2022.06.17.;0;0 EUR;0;427 435 EUR;0;67 205 715 Ft;0;2 131 810 Ft;15;138 840 Ft;22;53 110 Ft;39;58 895 Ft;541;7 875 Ft;484;8 920 Ft;1162;6 865 Ft;2633;4 250 Ft;8961;3 660 Ft;1;2;23;43;45;1;9
2022;24;Kedd;2022.06.14.;0;0 EUR;0;828 150 EUR;0;162 762 780 Ft;0;1 917 655 Ft;5;127 100 Ft;17;50 255 Ft;16;58 025 Ft;380;7 110 Ft;260;8 850 Ft;779;6 830 Ft;1482;4 250 Ft;6529;3 310 Ft;11;28;30;35;50;7;8
2022;23;Péntek;2022.06.10.;0;0 EUR;0;1 666 398 EUR;1;157 660 040 Ft;1;7 717 465 Ft;8;135 845 Ft;34;33 805 Ft;14;100 890 Ft;533;8 920 Ft;265;15 545 Ft;1708;6 275 Ft;1430;6 275 Ft;7464;4 425 Ft;3;21;23;28;46;10;12
2022;23;Kedd;2022.06.07.;0;0 EUR;0;370 081 EUR;0;0 Ft;0;1 333 045 Ft;5;126 020 Ft;14;47 675 Ft;17;47 675 Ft;330;6 970 Ft;393;6 970 Ft;609;6 900 Ft;2433;3 135 Ft;5909;3 135 Ft;5;7;45;48;49;3;8
2022;22;Péntek;2022.06.03.;0;0 EUR;0;274 430 EUR;0;35 080 280 Ft;0;1 370 470 Ft;14;98 600 Ft;37;37 060 Ft;37;53 110 Ft;714;6 970 Ft;477;8 365 Ft;1642;5 850 Ft;2524;4 180 Ft;9317;3 435 Ft;4;22;27;39;41;1;9
2022;22;Kedd;2022.05.31.;0;0 EUR;0;376 951 EUR;0;128 163 645 Ft;0;1 633 495 Ft;2;148 885 Ft;22;43 725 Ft;12;70 005 Ft;300;8 670 Ft;153;12 545 Ft;791;6 665 Ft;839;6 190 Ft;4666;4 045 Ft;14;30;37;39;50;4;12
2022;21;Péntek;2022.05.27.;0;16 811 926 EUR;0;407 463 EUR;0;62 404 790 Ft;1;1 429 630 Ft;10;105 640 Ft;28;42 635 Ft;29;46 820 Ft;694;6 665 Ft;542;7 140 Ft;1272;6 630 Ft;2904;3 400 Ft;9899;3 195 Ft;8;26;29;41;48;3;5
2022;21;Kedd;2022.05.24.;0;0 EUR;0;0 EUR;0;31 349 630 Ft;1;2 585 530 Ft;9;128 250 Ft;9;51 375 Ft;15;63 000 Ft;297;7 855 Ft;189;8 940 Ft;623;7 275 Ft;1255;4 250 Ft;4885;3 500 Ft;25;26;40;45;47;4;5
2022;20;Péntek;2022.05.20.;0;110 213 537 EUR;0;674 126 EUR;0;46 164 215 Ft;0;2 175 625 Ft;18;115 465 Ft;36;41 650 Ft;23;61 745 Ft;657;6 935 Ft;389;9 655 Ft;1531;5 880 Ft;2089;4 625 Ft;9929;3 400 Ft;4;22;28;32;47;1;2
2022;20;Kedd;2022.05.17.;0;0 EUR;0;1 534 087 EUR;0;98 050 800 Ft;2;1 797 035 Ft;12;131 820 Ft;18;48 520 Ft;15;63 750 Ft;518;7 515 Ft;310;9 420 Ft;897;6 870 Ft;1605;4 455 Ft;7733;3 400 Ft;2;13;41;45;50;2;3
